epoch,train_loss,val_loss
1,0.6306874946990434,0.604829878726985
2,0.6007280094201101,0.5980299752808893
3,0.5960954483226336,0.5938283072089395
4,0.5947785516998284,0.5893358617479727
5,0.592260290624866,0.5883097281272274
6,0.5910259793382598,0.5867529790246909
7,0.590556078527469,0.5853186572782083
8,0.5895610616684144,0.5863141946829201
9,0.5887733162131381,0.5841579455962994
10,0.5877066756014572,0.5850927370398482
11,0.5879887594762714,0.5837992892293222
12,0.5874703108158356,0.5840718439714426
13,0.5873872506252883,0.5829620249266501
14,0.58636535907202,0.5831110824276877
15,0.5861513636820752,0.5829479588102684
16,0.5864158685557396,0.5831154883111698
17,0.5859686595249057,0.5829197357323985
18,0.5850393635322814,0.5827592396973494
19,0.585450826851339,0.5829754213094983
20,0.5848955657147247,0.5840458923790699
21,0.5855958815595643,0.5820698581827892
22,0.5851991551608469,0.5823765456681013
23,0.5846727079249909,0.5826604283184834
24,0.5844196569379757,0.5818047518878371
25,0.5845896552416147,0.5828601917159513
26,0.5843479491130582,0.5823513775287097
27,0.5842463113874005,0.5823238080681543
28,0.5843051006021253,0.5826687765108777
29,0.583387971041283,0.5845690059828553
30,0.58443381058552,0.5825491335555244
31,0.5844054670898218,0.5824406922420693
32,0.5833945084507564,0.582495906576033
33,0.5831797652766746,0.5809817740290132
34,0.583208167320283,0.5827973146996279
35,0.583021790610404,0.5821453253859961
36,0.583183565947565,0.5817482813539381
37,0.5833989570592645,0.5837195880987949
38,0.5824793786374941,0.5817431643049227
39,0.5825276476696654,0.5819995844923116
40,0.5819466300210566,0.5822538627580955
41,0.5823042947894598,0.5818976793067054
42,0.5821850071594287,0.5816659627148097
43,0.5826772812318027,0.58107969798762
44,0.5818120105589093,0.5807043199019551
45,0.5820900734107479,0.581939856606927
46,0.5814412844099686,0.582064789767794
47,0.581750751084954,0.5807297218307027
48,0.582104796788381,0.5818610206609874
49,0.5815442350481281,0.5808058137842583
50,0.581630521189214,0.5819429041304952
51,0.5821293703306983,0.580334210438391
52,0.5810675953124741,0.5826005078673825
53,0.5814034075556369,0.5810470544908699
54,0.580943782572998,0.5810547077562483
55,0.581111706922678,0.5813641773050013
56,0.5810084156022257,0.5802753598089049
57,0.5813038082480855,0.5822251783024985
58,0.5817077426575271,0.5815238320081917
59,0.5819147661149232,0.5815372898120432
60,0.5806615226682064,0.580714367617136
61,0.5806296047654568,0.5809053627949499
62,0.580983751367553,0.5814444241629554
63,0.5811981602433025,0.5810175593957975
64,0.5805427736450234,0.5801484969414352
65,0.5809561525717479,0.5805873754439596
66,0.581272332667846,0.5797419855547347
67,0.5806911290717715,0.5804029665680694
68,0.5803893852504374,0.5801399264421513
69,0.5796573772280047,0.5800576259983158
70,0.5801251132125385,0.5814434908626561
71,0.580317411804621,0.5818825284890631
72,0.5805118922728344,0.5808961550980519
73,0.580008408074516,0.5796006392658967
74,0.5802302768798691,0.5805632967437615
75,0.5804909618012482,0.5805157276850104
76,0.5797621363321757,0.5800189176938555
77,0.5797819493011996,0.5802562657447289
78,0.5790028323738429,0.5815979168130431
79,0.5800869382730918,0.5799353924128448
80,0.5795401739805962,0.5816803145113302
81,0.5797856407868794,0.5803312158700552
82,0.579139070633042,0.5794289540860399
83,0.5797831489241888,0.5798336586307923
84,0.5792082461356292,0.5805916354525587
85,0.5791160903335959,0.5801715461966277
86,0.5790019481964449,0.5804872706094242
87,0.5792518304971626,0.5802966980361968
88,0.5800801512828504,0.579193776379839
89,0.5795497269816564,0.5797466934882305
90,0.5799282386032232,0.5800166296255934
91,0.5790952283858611,0.5801360842096144
92,0.5792511785492257,0.5783075142870632
93,0.5794728078036202,0.5802183521900036
94,0.5793031265845425,0.580865094464948
95,0.5790403885711168,0.5797412740313651
96,0.5793441344804344,0.5799073975529567
97,0.5791140112655918,0.5789511212417353
98,0.5794982772230609,0.5793848718922138
99,0.579012862123809,0.5807035023367634
100,0.5790879068483745,0.5798899131765554
101,0.5798739951684514,0.579534226931811
102,0.5796794897099548,0.5790487293940165
103,0.578481854152111,0.5800117683343606
104,0.579312832245929,0.5790200403273147
105,0.5781676989944494,0.5793447769814254
106,0.5791551484911273,0.5791266397942851
107,0.578707188198789,0.5791459417114849
