epoch,train_loss,val_loss
1,0.6695031310576597,0.6388922127319385
2,0.629446785518508,0.6254627170300406
3,0.6218400084241208,0.6205399676819835
4,0.6206202420051631,0.619593215991764
5,0.6190331040982509,0.6183083421975664
6,0.6178504710910566,0.6173602396616272
7,0.6171875382286865,0.6186888731027498
8,0.6164307387102731,0.6177039105915328
9,0.6167100727944829,0.6180977364188259
10,0.6154363628917568,0.6162851312013892
11,0.6145736634039559,0.6170224869521305
12,0.6145190948979545,0.6171085361909712
13,0.613657704322853,0.6159236683814657
14,0.612768343692388,0.6163789442827786
15,0.6134074496007051,0.6166115869981957
16,0.6131396596493172,0.6151114142828389
17,0.6132793047492898,0.6132502648436907
18,0.6119451102502631,0.6148416523408735
19,0.6115399583900313,0.6151407858700428
20,0.6120579740184544,0.6141349439867878
21,0.6113787536480714,0.6158185566513283
22,0.6111880192685415,0.6139428999431696
23,0.6113262455179136,0.6142542198252138
24,0.6121507903577413,0.6137002239721107
25,0.6102828375265102,0.6146556005894559
26,0.6110684455077342,0.6130668742757013
27,0.6106139908326458,0.6143736914523596
28,0.610177735817824,0.6136298503690553
29,0.6108741232179155,0.6131843826145802
30,0.6105190107333676,0.6140568046122307
31,0.6096058647792021,0.6134845093616004
32,0.6092674079220873,0.6145865689589368
33,0.6098321532207275,0.6121973975962419
34,0.6089303597044127,0.6152087110531754
35,0.6094737971983543,0.6136628061436527
36,0.6091356277635287,0.6159468406998224
37,0.6090900397451083,0.6128802997780464
38,0.6088211174656931,0.6130521062122579
39,0.6089519250127621,0.6123797962966474
40,0.6086966237388598,0.6126438132381747
41,0.608153394732534,0.6128803146309837
42,0.6082523713533635,0.6126260925265192
43,0.6084656617179205,0.6137996096055485
44,0.6076607002938733,0.6150157881786137
45,0.607880994195718,0.61280941095167
46,0.608199843491078,0.6117862081064761
47,0.6074542345078524,0.6146994657501048
48,0.608500564408637,0.6146853481295811
49,0.6079938465433703,0.6131201297719887
50,0.6082376588521399,0.6124040183511753
51,0.6068189727840686,0.6121858244574957
52,0.6075071319115406,0.6136093184014354
53,0.6067138484592335,0.6141404256851541
54,0.6073762185569449,0.6140383530203193
55,0.6081672836100005,0.6141486704156622
56,0.6074964451248794,0.6128987359383345
57,0.607040792285353,0.6113188307262162
58,0.6073410539148377,0.6147653337049639
59,0.6067579490329515,0.6125283835389468
60,0.6068592160549626,0.6125158696498686
61,0.6071375294822318,0.6128469722942241
62,0.6068473996317191,0.6129646145024346
63,0.6060346530313198,0.612506710402788
64,0.6063661565519106,0.6133105677694178
65,0.6078901291155459,0.6154027654515115
66,0.6065990113396129,0.6135248335434009
67,0.6066049619827043,0.6117616878358292
68,0.6062218894921891,0.6136609265719417
69,0.6067746075166748,0.6127581027333404
70,0.6072716566917277,0.6124385998472812
71,0.6060560745376286,0.6141175619992624
72,0.6064126690485548,0.6128518243823622
