model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,3,0.5253851616636236,0.5876465439796448,3,0.5876465439796448
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,4,0.5231155512180734,0.5869998782873154,4,0.5869998782873154
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,5,0.5227943893442762,0.5873923798402151,4,0.5869998782873154
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,6,0.5226050329969284,0.5874458303054174,4,0.5869998782873154
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,7,0.5220768908236889,0.5865416427453359,7,0.5865416427453359
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,8,0.5216115884324337,0.5865902950366338,7,0.5865416427453359
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,9,0.5199879185950502,0.5866479376951853,7,0.5865416427453359
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,10,0.520510659572926,0.5856960117816925,10,0.5856960117816925
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,11,0.5195732864927738,0.5856708983580271,11,0.5856708983580271
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,12,0.5200579305912586,0.5857014755407969,11,0.5856708983580271
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,13,0.5194685205500177,0.5856908857822418,11,0.5856708983580271
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,14,0.519137459866544,0.5864375332991282,11,0.5856708983580271
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,15,0.5183687400310597,0.5855944554011027,15,0.5855944554011027
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,16,0.5184068273990712,0.5863133668899536,15,0.5855944554011027
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,17,0.5190665138528702,0.5857289632161459,15,0.5855944554011027
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,18,0.5186383495939538,0.5848252673943838,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,19,0.5181521139246352,0.5861605008443197,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,20,0.5188042109316968,0.5857294797897339,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,21,0.5181017055156383,0.5855330725510915,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,22,0.5165431410708325,0.5856833755970001,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,23,0.5173746049404144,0.586415022611618,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,24,0.5173274665436847,0.5855820178985596,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,25,0.5173431406629846,0.5858730375766754,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,26,0.5175206635860686,0.5864575852950414,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,27,0.5166280180849927,0.5862942238648733,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,28,0.5162389341821062,0.5852660338083903,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,29,0.5164702997562733,0.5852420479059219,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,30,0.5165517006782775,0.5868773857752482,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,31,0.5163941560907567,0.5859066049257914,18,0.5848252673943838
